ECG_peaks,mean_rr_interval,handGSR_peaks,handGSR_mean_peak_interval,handGSR_mean_peak_diff,handGSR_has_peaks,footGSR_peaks,footGSR_mean_peak_interval,footGSR_mean_peak_diff,footGSR_has_peaks,RESP_mean_rr,EMG_rms,HR_mean,HR_std,HR_rmssd,HR_min,HR_max,Stress_Binary,Drive,Window_Start
65,0.9243951612903226,4,15.462365591397848,0.6036666666666609,1,7,7.989247311827957,0.8638333333333307,1,1.3003584229390683,2.024124,73.34408602150538,16.8618642215165,3.3269943313668655,59.0,121.0,stressed,drive15,19065
70,0.857410004675082,4,10.32258064516129,0.14233333333332873,1,8,6.193548387096775,0.21528571428571722,1,1.5127334465195246,1.906021,71.07956989247312,14.166221820768675,3.1922605546649465,59.0,120.0,stressed,drive15,19530
68,0.8858931150698122,4,16.301075268817204,0.8383333333333315,1,11,5.141935483870967,0.37940000000000096,1,1.2230610844200411,2.027603,71.78279569892473,15.313572753072268,3.1785746682154383,56.0,120.0,stressed,drive15,19995
63,0.9531737773152965,3,11.451612903225808,0.43850000000000455,1,10,5.168458781362007,0.436,1,0.9508196721311475,2.586319,69.41935483870968,12.142808465640446,2.8677337155110094,56.0,106.0,stressed,drive15,20460
63,0.9573361082206039,5,7.46774193548387,0.5742500000000004,1,9,6.67741935483871,0.43812499999999766,1,0.8460829493087557,2.402671,66.61720430107528,8.48260235550989,2.2733065119576232,60.0,106.0,stressed,drive15,20925
63,0.9417273673257026,3,13.70967741935484,0.7810000000000024,1,7,8.731182795698926,0.7963333333333299,1,1.1935483870967742,2.08332,63.505376344086024,4.636980051515218,1.6076378515657272,58.0,87.0,stressed,drive15,21390
63,0.9448491155046825,3,23.70967741935484,0.6105000000000006,1,9,6.887096774193548,0.4388750000000014,1,1.3003584229390681,1.789683,68.26774193548387,12.826565689001205,2.347387068532927,58.0,109.0,stressed,drive15,21855
64,0.9257552483358937,4,14.301075268817206,0.35866666666666697,1,12,4.39882697947214,0.2105454545454549,1,1.4804753820033958,1.137226,69.4247311827957,12.512584253969424,2.419645109153796,55.0,109.0,stressed,drive15,22320
65,0.9233870967741936,4,17.634408602150536,1.2183333333333353,1,13,4.672043010752689,0.4484999999999997,1,1.8903225806451613,1.184306,66.36666666666666,7.981293092383169,2.247112727074643,55.0,100.0,stressed,drive15,22785
63,0.9625390218522373,4,15.440860215053762,1.9726666666666663,1,14,3.6079404466501237,0.47099999999999775,1,0.9955506117908787,1.578814,73.43978494623656,13.974443954044098,2.6557004512887445,58.0,103.0,stressed,drive15,23250
63,0.9583766909469305,4,11.46236559139785,0.5036666666666642,1,12,3.835777126099707,0.29290909090908873,1,0.8630201028517999,2.000513,80.59032258064516,16.59514480439196,3.736475432070599,63.0,112.0,stressed,drive15,23715
65,0.9153225806451614,4,16.559139784946236,1.3469999999999949,1,13,4.655913978494623,0.34325000000000144,1,1.032258064516129,4.100653,76.8247311827957,17.311455315564636,4.209528378708448,50.0,116.0,stressed,drive15,24180
66,0.9002481389578164,4,12.473118279569894,1.6863333333333295,1,14,4.009925558312656,0.5260000000000009,1,1.0403225806451613,4.448775,75.9258064516129,14.937931822890837,3.9620101236103573,50.0,116.0,stressed,drive15,24645
69,0.8757115749525617,3,22.903225806451616,3.2159999999999953,1,9,6.387096774193548,0.7749999999999992,1,1.0580645161290323,2.439205,71.51827956989247,13.925693328324046,3.0609172169182712,49.0,104.0,stressed,drive15,25110
69,0.8747628083491462,4,8.279569892473118,0.19533333333333536,1,8,5.059907834101383,0.2712857142857132,1,1.0709677419354837,0.960673,66.5494623655914,11.110405116893212,2.4971458411537335,49.0,101.0,stressed,drive15,25575
62,0.96351136964569,4,11.827956989247312,0.4186666666666668,1,7,7.655913978494623,0.31999999999999745,1,1.0049207217058502,1.222293,66.86344086021505,9.970152067371014,2.3713394542578037,58.0,101.0,stressed,drive15,26040
62,0.9751454257006875,4,12.408602150537634,0.13766666666667016,1,8,7.013824884792626,0.304571428571428,1,0.9950792782941497,1.490129,63.80967741935484,4.051989144232001,1.3415605520240375,59.0,87.0,stressed,drive15,26505
63,0.9531737773152966,2,4.774193548387097,0.14899999999999222,1,6,10.890322580645162,0.40019999999999933,1,0.9613960867265995,1.422199,63.81505376344086,6.364737301027278,2.242317346604807,58.0,93.0,stressed,drive15,26970
64,0.939068100358423,3,7.161290322580645,0.2635000000000024,1,6,7.548387096774192,0.4806000000000029,1,0.9193548387096775,1.535124,70.46129032258065,15.689840094979786,3.197987795766735,58.0,112.0,stressed,drive15,27435
64,0.9380440348182284,4,9.956989247311828,1.540666666666665,1,7,7.333333333333333,1.5908333333333318,1,0.8768328445747801,2.045685,70.64408602150537,15.00025779252019,2.680311342228911,52.0,112.0,stressed,drive15,27900
65,0.9274193548387097,1,60.0,0.0,0,5,8.838709677419356,2.2359999999999953,1,0.9334677419354838,2.325169,64.48709677419355,4.568516048248914,1.4229398455628472,52.0,87.0,stressed,drive15,28365
66,0.909181141439206,3,8.516129032258064,0.8714999999999984,1,6,11.225806451612904,0.4231999999999981,1,1.0253456221198156,2.352387,68.23010752688172,12.631448932682884,2.5603585593891425,59.0,126.0,stressed,drive15,28830
63,0.9521331945889699,4,14.731182795698922,1.2009999999999963,1,7,9.086021505376344,0.3851666666666646,1,0.9406867845993755,3.590407,72.03118279569892,14.489376742494501,2.9854328785874804,59.0,126.0,stressed,drive15,29295
63,0.9500520291363164,2,13.483870967741936,0.02700000000000019,1,7,9.430107526881722,0.40299999999999714,1,0.8690702087286527,3.676087,68.6763440860215,11.243233547907275,2.335433981885586,58.0,101.0,stressed,drive15,29760
64,0.9329237071172556,4,14.193548387096774,1.0043333333333297,1,6,9.341935483870968,0.6755999999999958,1,0.8127240143369175,2.192883,68.58494623655913,11.285245350966814,2.574613162912771,56.0,93.0,stressed,drive15,30225
63,0.951092611862643,3,21.741935483870968,0.5999999999999976,1,5,11.61290322580645,0.5885000000000005,1,0.855539971949509,1.883501,73.21935483870968,12.058158867865842,3.341360982970043,56.0,97.0,stressed,drive15,30690
63,0.9583766909469303,3,17.612903225806452,0.13550000000000015,1,7,7.494623655913979,0.24900000000000033,1,0.9928922908693275,3.093296,71.58387096774193,10.210260392060198,3.15307357695642,54.0,97.0,stressed,drive15,31155
64,0.929851510496672,4,18.086021505376344,0.43166666666666753,1,9,6.774193548387097,0.3068749999999994,1,1.072140762463343,3.90658,69.82043010752689,8.68659898726453,2.86059302680688,54.0,107.0,stressed,drive15,31620
66,0.909181141439206,5,14.064516129032256,1.5712500000000005,1,10,6.358422939068101,0.5649999999999997,1,1.112598904443092,3.478907,75.96021505376343,18.131643104643935,4.69993014628712,57.0,143.0,stressed,drive15,32085
68,0.8868560423688012,6,7.651612903225806,1.9399999999999977,1,13,4.67741935483871,0.7445833333333326,1,1.0756598240469208,3.026239,80.4763440860215,18.543525652462648,4.6118441610922,57.0,143.0,stressed,drive15,32550
70,0.8611500701262274,4,12.881720430107526,1.8959999999999988,1,10,4.752688172043011,0.8989999999999974,1,1.054147465437788,2.585183,74.46559139784947,11.90045625423037,2.393028986188964,60.0,106.0,stressed,drive15,33015
71,0.8543778801843318,2,39.225806451612904,3.0879999999999974,1,10,5.505376344086021,0.6671111111111094,1,0.9983597594313832,1.345825,66.8505376344086,6.412037128795869,1.846650591446343,60.0,91.0,stressed,drive15,33480
70,0.8611500701262272,4,9.118279569892472,2.2609999999999935,1,12,4.733137829912024,0.4343636363636359,1,1.0155728587319244,3.000223,70.29354838709678,12.41646761579598,3.4803770999424892,60.0,109.0,stressed,drive15,33945
66,0.9081885856079405,6,9.2,4.128199999999993,1,9,6.088709677419355,1.3627500000000006,1,0.849146110056926,3.269389,76.88817204301075,15.465479070986854,3.8772889000187782,62.0,118.0,stressed,drive15,34410
65,0.934475806451613,4,12.81720430107527,3.642999999999997,1,8,7.170506912442396,0.9591428571428603,1,0.8252688172043011,1.466836,72.97849462365592,14.321484345656156,2.641068381528502,60.0,118.0,stressed,drive15,34875
67,0.8954056695992181,4,14.344086021505376,0.12266666666666726,1,8,6.488479262672811,0.1780000000000046,1,0.8536699392239363,0.926902,68.27634408602151,8.872209818551436,1.9756319586825686,60.0,103.0,stressed,drive15,35340
67,0.8973607038123167,7,8.634408602150538,0.1463333333333338,1,9,5.911290322580646,0.16100000000000164,1,0.8849301877708232,1.083211,68.9989247311828,8.892004317322437,2.3512816283927416,60.0,100.0,stressed,drive15,35805
65,0.9213709677419355,7,9.043010752688172,0.4921666666666676,1,11,5.4,0.22429999999999958,1,0.9613960867265995,3.238813,70.88924731182796,11.556015631822365,2.659952976752796,62.0,106.0,stressed,drive15,36270
65,0.9294354838709677,6,7.935483870967741,1.3547999999999998,1,13,4.532258064516129,0.3611666666666678,1,0.9624537281861448,4.034262,71.84731182795699,10.76675080427043,2.797238373617354,62.0,106.0,stressed,drive15,36735
65,0.9223790322580645,6,6.95483870967742,1.815799999999998,1,10,5.627240143369176,0.5195555555555553,1,0.886856042368801,2.685429,68.59892473118279,8.317451463266675,2.782576885319181,51.0,99.0,stressed,drive15,37200
67,0.8934506353861194,5,10.645161290322582,1.3312499999999967,1,8,6.506912442396314,0.39014285714285674,1,0.9423585404547858,1.345961,67.7258064516129,10.813824318558469,2.362926794363733,51.0,96.0,stressed,drive15,37665
67,0.8944281524926687,4,10.408602150537634,0.7649999999999947,1,7,7.096774193548385,0.34616666666666723,1,0.9226830517153098,2.889963,66.93870967741935,11.150172690287793,1.9451576596191442,57.0,96.0,stressed,drive15,38130
64,0.939068100358423,4,13.52688172043011,1.0939999999999894,1,5,10.177419354838712,0.5969999999999929,1,0.7387096774193548,3.495116,63.09139784946237,6.170623361514847,1.4510305902876357,57.0,94.0,stressed,drive15,38595
62,0.9550502379693283,3,16.741935483870968,0.5844999999999958,1,6,9.535483870967742,0.3831999999999972,1,0.8113124171453822,2.230082,62.660215053763444,4.68750661154966,1.611984182065469,55.0,94.0,stressed,drive15,39060
61,0.9688172043010752,3,23.903225806451616,0.42900000000000227,1,5,11.870967741935484,0.32000000000000045,1,1.0277306168647424,0.49353,64.27204301075268,6.081186669555378,2.1878911306482847,53.0,95.0,stressed,drive15,39525
62,0.9677419354838711,5,9.129032258064516,1.2852499999999976,1,7,7.763440860215053,0.7078333333333338,1,1.1004260499087035,0.387018,68.91612903225807,9.952222319744985,2.638009818392943,53.0,97.0,stressed,drive15,39990
62,0.9582231623479642,3,21.548387096774192,0.781500000000005,1,7,8.35483870967742,0.30183333333333595,1,0.9698572184029615,0.289452,74.28172043010753,13.86471460285479,2.891098397872111,53.0,107.0,stressed,drive15,40455
63,0.9531737773152967,3,15.64516129032258,0.1334999999999849,1,5,9.483870967741934,0.2510000000000037,1,0.8003487358326068,0.303157,71.50645161290322,13.756111497730066,3.4472809522000825,58.0,107.0,stressed,drive15,40920
66,0.911166253101737,4,14.0,0.1043333333333305,1,7,9.10752688172043,0.24416666666666273,1,0.7185483870967742,0.482184,66.56881720430107,9.148129587247896,3.2384596798408327,58.0,96.0,stressed,drive15,41385
66,0.9121588089330025,5,9.85483870967742,1.9094999999999995,1,9,6.241935483870968,0.6801249999999971,1,0.7624633431085044,2.155437,65.22365591397849,7.299394552142073,2.395277017672192,59.0,94.0,stressed,drive15,41850
63,0.9417273673257026,4,17.376344086021504,1.7356666666666618,1,6,10.374193548387098,0.5798000000000003,1,0.847926267281106,2.126331,65.6763440860215,7.6264663367008065,2.343715688661659,59.0,94.0,stressed,drive15,42315
63,0.9531737773152966,6,8.064516129032258,1.8479999999999985,1,6,7.961290322580647,0.5546000000000022,1,1.0060142154182612,2.256207,71.41720430107527,12.896366277049108,3.1417875243599616,57.0,100.0,stressed,drive15,42780
64,0.9380440348182284,6,6.903225806451613,1.132399999999998,1,7,8.752688172043012,0.4954999999999976,1,1.0686217008797652,2.277397,72.89139784946236,12.622221026325548,3.3023135055136,57.0,100.0,stressed,drive15,43245
64,0.9431643625192012,7,7.64516129032258,1.4099999999999933,1,11,4.55483870967742,0.3983999999999967,1,1.0686217008797656,2.4781,69.38064516129032,9.127487235799396,2.7263021399782428,59.0,99.0,stressed,drive15,43710
64,0.9431643625192014,7,8.731182795698926,2.097333333333331,1,11,5.245161290322581,0.6474999999999989,1,0.9359959037378393,2.911716,72.47096774193548,11.819871919008053,3.3102899232050302,59.0,101.0,stressed,drive15,44175
65,0.9233870967741936,5,9.32258064516129,1.547499999999998,1,7,6.989247311827957,0.6783333333333337,1,0.7903225806451614,1.85298,72.21935483870968,11.364879480455228,3.4768185103214218,60.0,101.0,stressed,drive15,44640
66,0.905210918114144,6,10.503225806451614,0.5295999999999991,1,10,5.813620071684587,0.2776666666666667,1,0.888781896966779,2.205156,69.59354838709677,8.593218211875339,2.5641395487382623,60.0,96.0,stressed,drive15,45105
68,0.8887818969667791,4,9.95698924731183,0.7723333333333322,1,8,6.792626728110599,0.49085714285714294,1,1.1750171585449554,1.995461,67.54086021505377,8.18830449133554,1.9718143088183304,60.0,96.0,stressed,drive15,45570
66,0.907196029776675,2,30.06451612903226,1.6909999999999972,1,5,11.354838709677418,0.5037500000000003,1,1.523573200992556,1.095479,67.92258064516129,8.579446920944427,2.397971873597812,60.0,101.0,stressed,drive15,46035
66,0.905210918114144,4,13.118279569892472,0.9066666666666587,1,7,7.204301075268817,0.5798333333333345,1,1.1902567478604344,1.088994,72.91935483870968,12.00416377640957,3.1833122462044634,60.0,101.0,stressed,drive15,46500
65,0.9274193548387097,5,11.225806451612902,1.4142499999999962,1,12,5.2727272727272725,0.5736363636363643,1,0.9604578563995837,0.824963,74.58494623655913,15.187140473104135,3.584592072039422,60.0,128.0,stressed,drive15,46965
63,0.9458896982310095,4,14.946236559139784,1.8656666666666588,1,14,3.379652605459057,0.4726153846153856,1,0.8823821339950372,1.471337,80.25483870967741,17.60170456145112,3.118575203915368,62.0,128.0,stressed,drive15,47430
64,0.9329237071172557,3,17.0,0.7349999999999997,1,13,4.596774193548387,0.7212500000000004,1,0.9002016129032258,1.566526,78.97204301075269,15.208206369831958,2.4980078176520166,55.0,118.0,stressed,drive15,47895
64,0.9431643625192014,3,12.741935483870968,1.2909999999999964,1,16,3.3075268817204297,0.526666666666666,1,0.8973607038123167,1.439367,69.97849462365592,7.609103905846674,2.0288553513246064,55.0,101.0,stressed,drive15,48360
68,0.8907077515647569,5,11.758064516129032,0.8620000000000025,1,18,3.214421252371917,0.22135294117647158,1,0.9774193548387095,1.555143,69.96989247311828,6.746656439060577,2.3579104431034796,57.0,100.0,stressed,drive15,48825
74,0.8095448519664163,5,10.64516129032258,0.9577500000000013,1,12,4.533724340175953,0.20300000000000004,1,1.100358422939068,1.158083,72.44301075268817,13.904183619262367,3.1571675932797696,62.0,116.0,stressed,drive15,49290
71,0.8451612903225807,3,18.193548387096776,1.191500000000001,1,11,4.748387096774193,0.24559999999999657,1,1.0521994134897361,0.850457,73.38172043010752,14.69977284760901,2.7086752150973488,62.0,116.0,stressed,drive15,49755
67,0.8895405669599219,4,9.354838709677418,0.8726666666666629,1,14,3.6674937965260543,0.24207692307692202,1,1.2311827956989247,1.881819,71.11290322580645,8.825131828269404,1.57140760194584,60.0,94.0,stressed,drive15,50220
67,0.8885630498533725,4,14.387096774193546,1.3239999999999978,1,9,6.0,0.2283749999999989,1,1.1676154332700823,2.473898,68.24516129032259,5.626559829204683,1.4973963769089977,60.0,99.0,stressed,drive15,50685
65,0.9183467741935484,3,19.451612903225808,1.6244999999999998,1,10,4.358422939068101,0.3172222222222235,1,0.8028673835125447,1.82385,69.87849462365591,8.179391220903591,3.0196699967261478,64.0,107.0,stressed,drive15,51150
69,0.8757115749525619,3,18.741935483870968,0.358,1,9,4.669354838709678,0.5027499999999983,1,0.9274193548387096,0.359176,69.61612903225806,8.574152082879095,2.9172291732936597,60.0,107.0,stressed,drive15,51615
69,0.8690702087286528,3,16.741935483870968,1.7894999999999943,1,6,11.329032258064515,0.9065999999999947,1,1.7077798861480076,3.056994,69.49032258064516,9.20088897664013,2.936537213678672,52.0,116.0,stressed,drive15,52080
66,0.9081885856079406,6,9.974193548387095,0.9151999999999978,1,9,6.17741935483871,0.6180000000000023,1,1.2228739002932552,3.966521,70.5731182795699,10.702001016641864,3.0911868194331515,52.0,116.0,stressed,drive15,52545
68,0.8849301877708234,6,10.477419354838709,1.2087999999999994,1,11,4.6903225806451605,0.5477000000000032,1,0.8768328445747802,3.760896,75.85376344086022,17.7561169780329,4.05412785161548,52.0,143.0,stressed,drive15,53010
66,0.9052109181141439,5,12.274193548387096,1.7090000000000025,1,15,3.963133640552995,0.3672857142857135,1,0.770004189359028,3.33264,79.44408602150537,18.109392574944653,4.874197789423384,62.0,143.0,stressed,drive15,53475
68,0.877226769378912,8,8.248847926267281,1.9065714285714268,1,17,3.649193548387097,0.44349999999999906,1,0.7327757865392275,2.338556,76.91935483870968,14.67324943719463,4.198390177927023,64.0,111.0,stressed,drive15,53940
70,0.8658251519401591,11,4.748387096774193,1.9382999999999968,1,13,4.28494623655914,0.6270000000000014,1,0.9062034739454093,2.127022,76.11505376344086,15.006403265793043,3.648141216838768,62.0,111.0,stressed,drive15,54405
71,0.847004608294931,2,4.709677419354839,0.9519999999999995,1,4,1.8494623655913978,0.3903333333333389,1,1.5410138248847927,1.669057,76.34516129032258,11.323218283059521,3.413706305869637,58.0,107.0,no,drive15,55335
70,0.8555399719495091,0,60.0,0.0,0,1,60.0,0.0,0,2.6217008797653953,0.161803,79.3731182795699,37.54016527075903,7.248918853354535,58.0,225.0,no,drive15,55800
68,0.888781896966779,0,60.0,0.0,0,1,60.0,0.0,0,2.5329593267882187,0.162458,75.63010752688172,37.885208010646366,7.018352077039696,60.0,225.0,no,drive15,56265
73,0.8189964157706093,1,60.0,0.0,0,1,60.0,0.0,0,2.469208211143695,0.160675,67.43440860215054,10.754368900902563,2.718592049963126,56.0,90.0,no,drive15,56730
73,0.8198924731182795,1,60.0,0.0,0,1,60.0,0.0,0,2.9677419354838706,0.160751,69.06559139784946,12.995491315941916,3.160915783421253,56.0,95.0,no,drive15,57195
64,0.9318996415770611,0,60.0,0.0,0,0,60.0,0.0,0,2.957555178268252,0.164072,65.11290322580645,10.258337556385161,2.473976503861283,48.0,95.0,no,drive15,57660
63,0.9490114464099897,0,60.0,0.0,0,0,60.0,0.0,0,3.1103565365025467,0.164524,62.06021505376344,3.779774692748951,1.0133660032880625,48.0,68.0,no,drive15,58125
61,0.9870967741935482,0,60.0,0.0,0,0,60.0,0.0,0,3.176470588235294,0.163951,62.909677419354836,2.213451764359465,0.7036732777421607,57.0,68.0,no,drive15,58590
61,0.9784946236559141,0,60.0,0.0,0,0,60.0,0.0,0,2.5131964809384164,0.162633,62.17741935483871,3.870445753336153,1.186123572017151,56.0,83.0,no,drive15,59055
64,0.9349718381976447,0,60.0,0.0,0,0,60.0,0.0,0,2.2916129032258064,0.162446,59.851612903225806,3.8338507244072253,1.2023479004130029,56.0,83.0,no,drive15,59520
63,0.9490114464099897,1,60.0,0.0,0,0,60.0,0.0,0,2.5718475073313787,0.174086,58.01182795698925,3.388606763606275,0.9463544010117544,45.0,67.0,no,drive15,59985
65,0.9163306451612904,0,60.0,0.0,0,0,60.0,0.0,0,2.8161290322580643,0.199209,61.453763440860214,9.17421068814595,2.5143292252955773,45.0,88.0,no,drive15,60450
65,0.9304435483870968,0,60.0,0.0,0,0,60.0,0.0,0,2.4327956989247315,0.191068,64.28924731182796,10.800497423487071,2.7691985682578517,54.0,88.0,no,drive15,60915
62,0.9666842940243257,0,60.0,0.0,0,0,60.0,0.0,0,2.325268817204301,0.164584,59.75376344086021,8.755373884536185,1.5672921668519768,49.0,87.0,no,drive15,61380
63,0.9635796045785637,0,60.0,0.0,0,0,60.0,0.0,0,2.413978494623656,0.165545,57.69139784946236,5.142949154231074,1.4134522091214823,49.0,84.0,no,drive15,61845
63,0.9583766909469301,0,60.0,0.0,0,0,60.0,0.0,0,2.2158808933002483,0.328718,57.42795698924731,5.313168173619279,1.4898291707505849,49.0,84.0,no,drive15,62310
68,0.8926336061627347,0,60.0,0.0,0,0,60.0,0.0,0,2.5049088359046285,0.327418,57.6258064516129,6.364364892011461,1.638148551917239,47.0,77.0,no,drive15,62775
66,0.8992555831265507,0,60.0,0.0,0,0,60.0,0.0,0,2.5610098176718092,0.164561,59.70322580645161,9.127772244820338,2.1333378184380556,47.0,89.0,no,drive15,63240
68,0.8714492055849783,0,60.0,0.0,0,0,60.0,0.0,0,2.2167741935483876,0.237722,59.07096774193548,10.156586724987152,2.2961567553184645,41.0,89.0,no,drive15,63705
72,0.8368923216719673,0,60.0,0.0,0,0,60.0,0.0,0,2.6390168970814125,0.239199,59.798924731182794,11.598544538127909,2.4044719728550437,41.0,94.0,no,drive15,64170
69,0.8690702087286526,0,60.0,0.0,0,0,60.0,0.0,0,2.607038123167155,1.178032,79.28709677419354,37.75584189165465,4.777278479040954,48.0,225.0,no,drive15,64635
70,0.8592800374006544,0,60.0,0.0,0,1,60.0,0.0,0,2.3091397849462365,1.462273,84.48279569892473,38.49175620064475,6.645976145275706,52.0,225.0,no,drive15,65100
72,0.8350749659245795,0,60.0,0.0,0,0,60.0,0.0,0,2.903225806451613,1.200696,68.43225806451613,17.93243688823711,5.047353802641735,60.0,225.0,no,drive15,65565
71,0.8479262672811059,1,60.0,0.0,0,1,60.0,0.0,0,3.10752688172043,1.122951,66.17096774193548,9.642748466500965,1.8726977254007668,56.0,94.0,no,drive15,66030
70,0.8574100046750819,0,60.0,0.0,0,0,60.0,0.0,0,2.794567062818336,1.078139,65.70967741935483,10.784178619537618,2.077093274102502,56.0,94.0,no,drive15,66495
77,0.7801358234295416,1,60.0,0.0,0,0,60.0,0.0,0,2.8419354838709676,1.035486,71.47956989247312,21.9141068089567,2.6993201711610704,56.0,145.0,no,drive15,66960
76,0.792258064516129,1,60.0,0.0,0,0,60.0,0.0,0,2.3951612903225805,0.81625,76.93118279569893,23.998826039812165,3.6054019989087487,56.0,145.0,no,drive15,67425
66,0.9091811414392059,1,60.0,0.0,0,1,60.0,0.0,0,2.3440860215053765,0.533842,69.13763440860215,16.205680100577606,3.0698716501397154,48.0,145.0,no,drive15,67890
65,0.9203629032258065,0,60.0,0.0,0,0,60.0,0.0,0,2.7772657450076803,0.439994,61.76021505376344,8.74990187084694,2.1720903108807823,48.0,97.0,no,drive15,68355
83,0.7191188040912669,6,7.354838709677421,0.7674000000000054,1,1,60.0,0.0,0,2.150537634408602,0.211059,82.7752688172043,8.005510950145444,1.7750210356703158,60.0,97.0,no,drive16,0
85,0.7081413210445471,7,7.333333333333333,0.652333333333324,1,1,60.0,0.0,0,2.1811414392059554,0.214188,83.40967741935484,9.115915003309029,2.0617486072988145,60.0,103.0,no,drive16,465
86,0.6982922201138522,10,5.770609318996415,0.7269999999999897,1,1,60.0,0.0,0,2.1538461538461537,0.208271,85.36666666666666,6.847020124682971,2.0243405815467117,70.0,112.0,no,drive16,930
86,0.699810246679317,9,5.830645161290322,0.40224999999999406,1,0,60.0,0.0,0,2.71889400921659,0.204154,86.08279569892473,6.635407202516459,2.578999397092702,74.0,112.0,no,drive16,1395
86,0.6990512333965846,9,5.82258064516129,0.4807499999999968,1,0,60.0,0.0,0,2.598240469208211,0.204828,85.65913978494623,7.419021419966553,2.2415971547292837,66.0,112.0,no,drive16,1860
88,0.6822395253985913,6,10.374193548387098,0.9506000000000039,1,0,60.0,0.0,0,1.7458455522971652,0.221594,87.29784946236559,9.102079149158914,2.366568371241127,52.0,128.0,no,drive16,2325
90,0.6676332004349402,6,9.458064516129031,1.1240000000000099,1,1,60.0,0.0,0,1.564516129032258,0.221836,89.84086021505377,17.065731471515644,4.108197586023913,52.0,140.0,no,drive16,2790
88,0.6777901371894699,7,7.731182795698925,0.20150000000001,1,0,60.0,0.0,0,1.7648283038501562,0.201633,88.6989247311828,16.63005760808116,3.702325222880098,52.0,140.0,no,drive16,3255
90,0.6719826023921712,5,12.0,0.2977499999999964,1,0,60.0,0.0,0,2.2034739454094288,0.204015,87.96881720430108,7.571884589413849,1.870684844346476,65.0,103.0,no,drive16,3720
89,0.6744868035190618,3,8.612903225806452,0.08250000000000246,1,0,60.0,0.0,0,2.4596774193548385,0.204621,88.6268817204301,7.3688918906228595,2.407380113253376,65.0,130.0,no,drive16,4185
91,0.6637992831541221,4,12.989247311827958,0.2659999999999905,1,0,60.0,0.0,0,2.299354838709677,0.202177,90.49354838709678,7.067604519602674,2.1839516430847583,73.0,130.0,no,drive16,4650
91,0.6616487455197134,4,15.376344086021504,0.31733333333332564,1,0,60.0,0.0,0,2.6041055718475072,0.201736,89.57741935483871,6.9652691251258805,1.9009373926924817,68.0,103.0,no,drive16,5115
86,0.69146110056926,4,7.182795698924731,0.2580000000000176,1,0,60.0,0.0,0,2.4628330995792425,0.1996,85.15483870967742,7.737056706484823,2.258341790479572,63.0,99.0,no,drive16,5580
83,0.7246262785208498,2,6.903225806451613,0.5450000000000168,1,0,60.0,0.0,0,2.2890322580645157,0.200139,82.45483870967742,8.234245512949794,2.311342370183758,63.0,120.0,no,drive16,6045
86,0.6998102466793171,1,60.0,0.0,0,0,60.0,0.0,0,2.260545905707196,0.19828,85.68494623655914,7.923334888151432,2.188137113124822,68.0,120.0,no,drive16,6510
88,0.6755654430849095,0,60.0,0.0,0,0,60.0,0.0,0,2.0979689366786136,0.197321,90.22150537634408,10.99933379666247,2.5192477562292037,77.0,137.0,no,drive16,6975
89,0.6759530791788858,0,60.0,0.0,0,0,60.0,0.0,0,2.076463560334528,0.198617,90.31075268817204,10.569238814166319,2.2902893241629094,80.0,137.0,no,drive16,7440
91,0.6623655913978496,3,5.419354838709678,0.15500000000001135,1,0,60.0,0.0,0,1.9838709677419355,0.206533,90.39462365591397,7.403586250898557,2.192805537403043,64.0,124.0,no,drive16,7905
91,0.653046594982079,5,11.903225806451612,0.14275000000001126,1,0,60.0,0.0,0,2.0,0.207087,91.7989247311828,8.700352169656986,3.183143168406113,64.0,132.0,no,drive16,8370
93,0.6451612903225807,6,8.941935483870969,0.11980000000000217,1,0,60.0,0.0,0,1.7358870967741935,0.196725,90.96774193548387,8.744339628943168,3.305897134897446,65.0,132.0,no,drive16,8835
92,0.6479971641261966,9,5.612903225806452,0.16037499999999805,1,0,60.0,0.0,0,1.7419354838709675,0.191577,91.48064516129033,8.393043177377042,3.022876537653252,65.0,111.0,no,drive16,9300
93,0.6493688639551193,10,5.849462365591397,0.17044444444444393,1,0,60.0,0.0,0,1.852822580645161,0.186389,95.23333333333333,19.46395529062774,3.971643297728513,75.0,161.0,no,drive16,9765
94,0.6382240721470693,7,5.43010752688172,0.23816666666666583,1,0,60.0,0.0,0,1.7620967741935483,0.182387,96.51612903225806,18.994516980912923,3.4796038030902436,75.0,161.0,no,drive16,10230
94,0.6333680194242111,3,22.225806451612904,0.37799999999999434,1,0,60.0,0.0,0,1.7324478178368121,0.196228,94.09139784946237,6.010495406808343,1.7475186159924143,68.0,107.0,no,drive16,10695
93,0.6493688639551195,4,14.838709677419354,0.1823333333333282,1,0,60.0,0.0,0,1.9154616240266968,0.209744,91.39569892473118,6.563698045948331,1.918972186323644,67.0,107.0,no,drive16,11160
90,0.6632837984777095,2,17.419354838709676,0.16099999999998982,1,0,60.0,0.0,0,2.4354838709677415,0.209358,89.50860215053764,5.189778123460391,1.3853764940044044,67.0,99.0,no,drive16,11625
91,0.6566308243727601,0,60.0,0.0,0,0,60.0,0.0,0,2.0576036866359444,0.209025,90.30322580645161,4.278288563787272,1.1082429192815908,67.0,97.0,no,drive16,12090
93,0.6458625525946706,0,60.0,0.0,0,0,60.0,0.0,0,1.8335067637877211,0.210844,92.16344086021505,2.930587116714503,0.8785201374255558,85.0,99.0,no,drive16,12555
